batch,network_type,group,round,pid,sid,status,award,vote,median_vote,tax_benefit,score
3,hete,311,1,13,3254,P,20,25,,,20.0
3,hete,311,1,14,3255,R,215,21,,,215.0
3,hete,311,1,15,3256,R,180,1,,,180.0
3,hete,311,1,16,3257,P,19,35,,,19.0
3,hete,311,1,17,3258,P,22,70,,,22.0
3,hete,311,1,18,3259,P,22,20,,,22.0
3,hete,311,1,19,3260,R,210,58,,,210.0
3,hete,311,1,20,3261,R,200,20,,,200.0
3,hete,311,1,21,3262,R,220,10,,,220.0
3,hete,311,1,22,3263,R,185,5,,,185.0
3,hete,311,1,23,3264,P,20,33,,,20.0
3,hete,311,2,0,3241,R,205,0,23.0,20.0,178.0
3,hete,311,2,1,3242,R,190,1,23.0,20.0,166.0
3,hete,311,2,4,3245,P,21,50,23.0,20.0,36.0
3,hete,311,2,5,3246,P,21,23,23.0,20.0,36.0
3,hete,311,2,7,3248,P,21,90,23.0,20.0,36.0
3,hete,311,2,8,3249,P,19,33,23.0,20.0,35.0
3,hete,311,2,9,3250,P,18,72,23.0,20.0,34.0
3,hete,311,2,11,3252,P,18,100,23.0,20.0,34.0
3,hete,311,2,12,3253,P,22,100,23.0,20.0,37.0
3,hete,311,2,13,3254,P,20,25,23.0,20.0,35.0
3,hete,311,2,14,3255,R,215,2,23.0,20.0,186.0
3,hete,311,2,15,3256,R,180,1,23.0,20.0,159.0
3,hete,311,2,16,3257,P,19,40,23.0,20.0,35.0
3,hete,311,2,17,3258,P,22,89,23.0,20.0,37.0
3,hete,311,2,18,3259,P,22,25,23.0,20.0,37.0
3,hete,311,2,19,3260,R,210,70,23.0,20.0,182.0
3,hete,311,2,20,3261,R,200,20,23.0,20.0,174.0
3,hete,311,2,22,3263,R,185,10,23.0,20.0,162.0
3,hete,311,2,23,3264,P,20,40,23.0,20.0,35.0
3,hete,311,3,0,3241,R,205,20,33.0,29.0,166.0
3,hete,311,3,1,3242,R,190,1,33.0,29.0,156.0
3,hete,311,3,3,3244,P,19,40,33.0,29.0,42.0
3,hete,311,3,4,3245,P,21,40,33.0,29.0,43.0
3,hete,311,3,5,3246,P,21,39,33.0,29.0,43.0
3,hete,311,3,7,3248,P,21,90,33.0,29.0,43.0
3,hete,311,3,8,3249,P,19,45,33.0,29.0,42.0
3,hete,311,3,9,3250,P,18,78,33.0,29.0,41.0
3,hete,311,3,10,3251,R,195,1,33.0,29.0,160.0
3,hete,311,3,11,3252,P,18,100,33.0,29.0,41.0
3,hete,311,3,12,3253,P,22,100,33.0,29.0,44.0
3,hete,311,3,13,3254,P,20,25,33.0,29.0,42.0
3,hete,311,3,14,3255,R,215,0,33.0,29.0,173.0
3,hete,311,3,15,3256,R,180,0,33.0,29.0,150.0
3,hete,311,3,16,3257,P,19,26,33.0,29.0,42.0
3,hete,311,3,18,3259,P,22,50,33.0,29.0,44.0
3,hete,311,3,19,3260,R,210,70,33.0,29.0,170.0
3,hete,311,3,20,3261,R,200,20,33.0,29.0,163.0
3,hete,311,3,22,3263,R,185,0,33.0,29.0,153.0
3,hete,311,3,23,3264,P,20,40,33.0,29.0,42.0
3,hete,317,1,0,3385,P,20,54,,,20.0
3,hete,317,1,1,3386,P,22,50,,,22.0
3,hete,317,1,2,3387,P,19,67,,,19.0
3,hete,317,1,3,3388,R,200,14,,,200.0
3,hete,317,1,4,3389,P,20,80,,,20.0
3,hete,317,1,5,3390,R,210,31,,,210.0
3,hete,317,1,6,3391,P,22,75,,,22.0
3,hete,317,1,7,3392,P,22,100,,,22.0
3,hete,317,1,8,3393,R,220,2,,,220.0
3,hete,317,1,9,3394,R,180,20,,,180.0
3,hete,317,1,10,3395,R,205,15,,,205.0
3,hete,317,1,11,3396,P,20,25,,,20.0
3,hete,317,1,12,3397,P,18,15,,,18.0
3,hete,317,1,13,3398,R,215,5,,,215.0
3,hete,317,1,14,3399,R,190,20,,,190.0
3,hete,317,1,15,3400,P,18,25,,,18.0
3,hete,317,1,16,3401,P,21,38,,,21.0
3,hete,317,1,17,3402,R,195,25,,,195.0
3,hete,317,1,18,3403,P,18,40,,,18.0
3,hete,317,1,19,3404,R,185,20,,,185.0
3,hete,317,1,20,3405,P,19,50,,,19.0
3,hete,317,1,21,3406,P,21,70,,,21.0
3,hete,317,1,22,3407,P,21,45,,,21.0
3,hete,317,1,23,3408,P,19,26,,,19.0
3,hete,317,2,0,3385,P,20,14,28.0,24.0,38.0
3,hete,317,2,1,3386,P,22,100,28.0,24.0,40.0
3,hete,317,2,3,3388,R,200,26,28.0,24.0,168.0
3,hete,317,2,4,3389,P,20,100,28.0,24.0,38.0
3,hete,317,2,5,3390,R,210,53,28.0,24.0,175.0
3,hete,317,2,6,3391,P,22,85,28.0,24.0,40.0
3,hete,317,2,7,3392,P,22,100,28.0,24.0,40.0
3,hete,317,2,8,3393,R,220,2,28.0,24.0,182.0
3,hete,317,2,10,3395,R,205,21,28.0,24.0,172.0
3,hete,317,2,11,3396,P,20,30,28.0,24.0,38.0
3,hete,317,2,12,3397,P,18,80,28.0,24.0,37.0
3,hete,317,2,13,3398,R,215,4,28.0,24.0,179.0
3,hete,317,2,14,3399,R,190,40,28.0,24.0,161.0
3,hete,317,2,15,3400,P,18,30,28.0,24.0,37.0
3,hete,317,2,16,3401,P,21,41,28.0,24.0,39.0
3,hete,317,2,17,3402,R,195,35,28.0,24.0,164.0
3,hete,317,2,18,3403,P,18,45,28.0,24.0,37.0
3,hete,317,2,19,3404,R,185,19,28.0,24.0,157.0
3,hete,317,2,20,3405,P,19,40,28.0,24.0,38.0
3,hete,317,2,21,3406,P,21,48,28.0,24.0,39.0
3,hete,317,2,22,3407,P,21,45,28.0,24.0,39.0
3,hete,317,2,23,3408,P,19,52,28.0,24.0,38.0
3,hete,317,3,0,3385,P,20,100,40.0,35.0,47.0
3,hete,317,3,1,3386,P,22,100,40.0,35.0,48.0
3,hete,317,3,5,3390,R,210,34,40.0,35.0,161.0
3,hete,317,3,6,3391,P,22,90,40.0,35.0,48.0
3,hete,317,3,7,3392,P,22,100,40.0,35.0,48.0
3,hete,317,3,8,3393,R,220,0,40.0,35.0,167.0
3,hete,317,3,9,3394,R,180,40,40.0,35.0,143.0
3,hete,317,3,10,3395,R,205,31,40.0,35.0,158.0
3,hete,317,3,11,3396,P,20,50,40.0,35.0,47.0
3,hete,317,3,12,3397,P,18,80,40.0,35.0,46.0
3,hete,317,3,13,3398,R,215,6,40.0,35.0,164.0
3,hete,317,3,15,3400,P,18,91,40.0,35.0,46.0
3,hete,317,3,16,3401,P,21,19,40.0,35.0,48.0
3,hete,317,3,17,3402,R,195,45,40.0,35.0,152.0
3,hete,317,3,18,3403,P,18,55,40.0,35.0,46.0
3,hete,317,3,19,3404,R,185,5,40.0,35.0,146.0
3,hete,317,3,20,3405,P,19,40,40.0,35.0,46.0
3,hete,317,3,21,3406,P,21,61,40.0,35.0,48.0
3,hete,317,3,22,3407,P,21,45,40.0,35.0,48.0
3,hete,317,3,23,3408,P,19,68,40.0,35.0,46.0
3,hete,323,1,0,3529,P,20,70,,,20.0
3,hete,323,1,1,3530,R,180,10,,,180.0
3,hete,323,1,2,3531,P,22,30,,,22.0
3,hete,323,1,3,3532,R,185,0,,,185.0
3,hete,323,1,4,3533,P,18,5,,,18.0
3,hete,323,1,5,3534,P,19,20,,,19.0
3,hete,323,1,6,3535,P,20,5,,,20.0
3,hete,323,1,7,3536,P,18,50,,,18.0
3,hete,323,1,8,3537,P,21,32,,,21.0
3,hete,323,1,9,3538,R,190,48,,,190.0
3,hete,323,1,10,3539,P,20,84,,,20.0
3,hete,323,1,11,3540,P,19,50,,,19.0
3,hete,323,1,12,3541,P,22,16,,,22.0
3,hete,323,1,13,3542,R,200,16,,,200.0
3,hete,323,1,14,3543,P,18,61,,,18.0
3,hete,323,1,15,3544,R,220,25,,,220.0
3,hete,323,1,16,3545,R,195,100,,,195.0
3,hete,323,1,17,3546,R,215,30,,,215.0
3,hete,323,1,18,3547,P,19,50,,,19.0
3,hete,323,1,19,3548,P,22,80,,,22.0
3,hete,323,1,20,3549,R,210,20,,,210.0
3,hete,323,1,21,3550,P,21,100,,,21.0
3,hete,323,1,22,3551,R,205,41,,,205.0
3,hete,323,1,23,3552,P,21,10,,,21.0
3,hete,323,2,0,3529,P,20,100,31.0,27.0,41.0
3,hete,323,2,1,3530,R,180,10,31.0,27.0,151.0
3,hete,323,2,2,3531,P,22,35,31.0,27.0,42.0
3,hete,323,2,3,3532,R,185,0,31.0,27.0,155.0
3,hete,323,2,4,3533,P,18,50,31.0,27.0,39.0
3,hete,323,2,5,3534,P,19,36,31.0,27.0,40.0
3,hete,323,2,6,3535,P,20,19,31.0,27.0,41.0
3,hete,323,2,7,3536,P,18,30,31.0,27.0,39.0
3,hete,323,2,8,3537,P,21,32,31.0,27.0,41.0
3,hete,323,2,10,3539,P,20,76,31.0,27.0,41.0
3,hete,323,2,11,3540,P,19,20,31.0,27.0,40.0
3,hete,323,2,12,3541,P,22,24,31.0,27.0,42.0
3,hete,323,2,13,3542,R,200,59,31.0,27.0,165.0
3,hete,323,2,14,3543,P,18,89,31.0,27.0,39.0
3,hete,323,2,15,3544,R,220,27,31.0,27.0,179.0
3,hete,323,2,16,3545,R,195,100,31.0,27.0,162.0
3,hete,323,2,19,3548,P,22,80,31.0,27.0,42.0
3,hete,323,2,20,3549,R,210,24,31.0,27.0,172.0
3,hete,323,2,21,3550,P,21,90,31.0,27.0,41.0
3,hete,323,2,22,3551,R,205,14,31.0,27.0,168.0
3,hete,323,2,23,3552,P,21,18,31.0,27.0,41.0
3,hete,323,3,0,3529,P,20,100,32.0,28.0,42.0
3,hete,323,3,1,3530,R,180,10,32.0,28.0,150.0
3,hete,323,3,2,3531,P,22,45,32.0,28.0,43.0
3,hete,323,3,3,3532,R,185,0,32.0,28.0,154.0
3,hete,323,3,4,3533,P,18,100,32.0,28.0,40.0
3,hete,323,3,5,3534,P,19,42,32.0,28.0,41.0
3,hete,323,3,6,3535,P,20,20,32.0,28.0,42.0
3,hete,323,3,7,3536,P,18,30,32.0,28.0,40.0
3,hete,323,3,8,3537,P,21,36,32.0,28.0,42.0
3,hete,323,3,9,3538,R,190,74,32.0,28.0,157.0
3,hete,323,3,10,3539,P,20,57,32.0,28.0,42.0
3,hete,323,3,11,3540,P,19,20,32.0,28.0,41.0
3,hete,323,3,12,3541,P,22,36,32.0,28.0,43.0
3,hete,323,3,13,3542,R,200,84,32.0,28.0,164.0
3,hete,323,3,14,3543,P,18,89,32.0,28.0,40.0
3,hete,323,3,15,3544,R,220,20,32.0,28.0,178.0
3,hete,323,3,16,3545,R,195,100,32.0,28.0,161.0
3,hete,323,3,18,3547,P,19,63,32.0,28.0,41.0
3,hete,323,3,19,3548,P,22,85,32.0,28.0,43.0
3,hete,323,3,20,3549,R,210,30,32.0,28.0,171.0
3,hete,323,3,21,3550,P,21,100,32.0,28.0,42.0
3,hete,323,3,22,3551,R,205,42,32.0,28.0,167.0
3,hete,323,3,23,3552,P,21,19,32.0,28.0,42.0
3,rich,304,1,0,3073,P,21,15,,,21.0
3,rich,304,1,1,3074,P,19,60,,,19.0
3,rich,304,1,2,3075,R,195,40,,,195.0
3,rich,304,1,3,3076,R,220,0,,,220.0
3,rich,304,1,4,3077,P,20,90,,,20.0
3,rich,304,1,5,3078,P,18,100,,,18.0
3,rich,304,1,6,3079,P,22,75,,,22.0
3,rich,304,1,7,3080,R,210,0,,,210.0
3,rich,304,1,8,3081,P,19,7,,,19.0
3,rich,304,1,9,3082,R,180,40,,,180.0
3,rich,304,1,10,3083,P,18,80,,,18.0
3,rich,304,1,11,3084,P,21,39,,,21.0
3,rich,304,1,12,3085,R,190,50,,,190.0
3,rich,304,1,13,3086,P,19,60,,,19.0
3,rich,304,1,14,3087,P,22,50,,,22.0
3,rich,304,1,15,3088,P,20,10,,,20.0
3,rich,304,1,16,3089,R,215,30,,,215.0
3,rich,304,1,17,3090,R,185,0,,,185.0
3,rich,304,1,18,3091,P,21,53,,,21.0
3,rich,304,1,19,3092,P,22,30,,,22.0
3,rich,304,1,20,3093,R,205,6,,,205.0
3,rich,304,1,21,3094,R,200,30,,,200.0
3,rich,304,1,22,3095,P,18,25,,,18.0
3,rich,304,1,23,3096,P,20,45,,,20.0
3,rich,304,2,0,3073,P,21,15,40.0,35.0,48.0
3,rich,304,2,1,3074,P,19,52,40.0,35.0,46.0
3,rich,304,2,3,3076,R,220,0,40.0,35.0,167.0
3,rich,304,2,4,3077,P,20,90,40.0,35.0,47.0
3,rich,304,2,5,3078,P,18,100,40.0,35.0,46.0
3,rich,304,2,6,3079,P,22,75,40.0,35.0,48.0
3,rich,304,2,7,3080,R,210,0,40.0,35.0,161.0
3,rich,304,2,8,3081,P,19,75,40.0,35.0,46.0
3,rich,304,2,9,3082,R,180,40,40.0,35.0,143.0
3,rich,304,2,10,3083,P,18,64,40.0,35.0,46.0
3,rich,304,2,12,3085,R,190,45,40.0,35.0,149.0
3,rich,304,2,13,3086,P,19,70,40.0,35.0,46.0
3,rich,304,2,14,3087,P,22,50,40.0,35.0,48.0
3,rich,304,2,15,3088,P,20,35,40.0,35.0,47.0
3,rich,304,2,16,3089,R,215,25,40.0,35.0,164.0
3,rich,304,2,17,3090,R,185,100,40.0,35.0,146.0
3,rich,304,2,18,3091,P,21,78,40.0,35.0,48.0
3,rich,304,2,19,3092,P,22,50,40.0,35.0,48.0
3,rich,304,2,20,3093,R,205,6,40.0,35.0,158.0
3,rich,304,2,21,3094,R,200,35,40.0,35.0,155.0
3,rich,304,2,22,3095,P,18,50,40.0,35.0,46.0
3,rich,304,2,23,3096,P,20,39,40.0,35.0,47.0
3,rich,304,3,0,3073,P,21,15,50.0,44.0,55.0
3,rich,304,3,1,3074,P,19,50,50.0,44.0,53.0
3,rich,304,3,3,3076,R,220,0,50.0,44.0,154.0
3,rich,304,3,4,3077,P,20,100,50.0,44.0,54.0
3,rich,304,3,5,3078,P,18,100,50.0,44.0,53.0
3,rich,304,3,6,3079,P,22,75,50.0,44.0,55.0
3,rich,304,3,7,3080,R,210,0,50.0,44.0,149.0
3,rich,304,3,8,3081,P,19,27,50.0,44.0,53.0
3,rich,304,3,9,3082,R,180,50,50.0,44.0,134.0
3,rich,304,3,10,3083,P,18,75,50.0,44.0,53.0
3,rich,304,3,12,3085,R,190,50,50.0,44.0,139.0
3,rich,304,3,13,3086,P,19,99,50.0,44.0,53.0
3,rich,304,3,14,3087,P,22,65,50.0,44.0,55.0
3,rich,304,3,15,3088,P,20,55,50.0,44.0,54.0
3,rich,304,3,17,3090,R,185,100,50.0,44.0,137.0
3,rich,304,3,18,3091,P,21,46,50.0,44.0,55.0
3,rich,304,3,19,3092,P,22,50,50.0,44.0,55.0
3,rich,304,3,20,3093,R,205,5,50.0,44.0,147.0
3,rich,304,3,21,3094,R,200,20,50.0,44.0,144.0
3,rich,304,3,22,3095,P,18,50,50.0,44.0,53.0
3,rich,304,3,23,3096,P,20,48,50.0,44.0,54.0
3,rich,310,1,0,3217,P,18,85,,,18.0
3,rich,310,1,1,3218,P,21,25,,,21.0
3,rich,310,1,2,3219,P,20,75,,,20.0
3,rich,310,1,3,3220,P,20,40,,,20.0
3,rich,310,1,4,3221,P,20,100,,,20.0
3,rich,310,1,5,3222,P,22,50,,,22.0
3,rich,310,1,6,3223,R,180,55,,,180.0
3,rich,310,1,7,3224,P,22,80,,,22.0
3,rich,310,1,8,3225,P,22,40,,,22.0
3,rich,310,1,9,3226,P,18,32,,,18.0
3,rich,310,1,10,3227,P,19,50,,,19.0
3,rich,310,1,11,3228,R,185,50,,,185.0
3,rich,310,1,12,3229,R,205,1,,,205.0
3,rich,310,1,13,3230,P,21,60,,,21.0
3,rich,310,1,14,3231,P,21,33,,,21.0
3,rich,310,1,15,3232,R,210,0,,,210.0
3,rich,310,1,16,3233,R,195,20,,,195.0
3,rich,310,1,17,3234,R,220,20,,,220.0
3,rich,310,1,18,3235,P,18,4,,,18.0
3,rich,310,1,19,3236,R,200,1,,,200.0
3,rich,310,1,20,3237,R,215,50,,,215.0
3,rich,310,1,21,3238,R,190,50,,,190.0
3,rich,310,1,22,3239,P,19,10,,,19.0
3,rich,310,1,23,3240,P,19,0,,,19.0
3,rich,310,2,0,3217,P,18,95,40.0,35.0,46.0
3,rich,310,2,1,3218,P,21,22,40.0,35.0,48.0
3,rich,310,2,2,3219,P,20,50,40.0,35.0,47.0
3,rich,310,2,3,3220,P,20,40,40.0,35.0,47.0
3,rich,310,2,4,3221,P,20,100,40.0,35.0,47.0
3,rich,310,2,5,3222,P,22,40,40.0,35.0,48.0
3,rich,310,2,6,3223,R,180,60,40.0,35.0,143.0
3,rich,310,2,7,3224,P,22,96,40.0,35.0,48.0
3,rich,310,2,9,3226,P,18,39,40.0,35.0,46.0
3,rich,310,2,11,3228,R,185,32,40.0,35.0,146.0
3,rich,310,2,12,3229,R,205,2,40.0,35.0,158.0
3,rich,310,2,14,3231,P,21,29,40.0,35.0,48.0
3,rich,310,2,15,3232,R,210,10,40.0,35.0,161.0
3,rich,310,2,16,3233,R,195,35,40.0,35.0,152.0
3,rich,310,2,17,3234,R,220,15,40.0,35.0,167.0
3,rich,310,2,18,3235,P,18,55,40.0,35.0,46.0
3,rich,310,2,19,3236,R,200,1,40.0,35.0,155.0
3,rich,310,2,20,3237,R,215,61,40.0,35.0,164.0
3,rich,310,2,22,3239,P,19,10,40.0,35.0,46.0
3,rich,310,2,23,3240,P,19,0,40.0,35.0,46.0
3,rich,310,3,0,3217,P,18,70,37.0,32.0,43.0
3,rich,310,3,1,3218,P,21,75,37.0,32.0,45.0
3,rich,310,3,2,3219,P,20,80,37.0,32.0,45.0
3,rich,310,3,3,3220,P,20,43,37.0,32.0,45.0
3,rich,310,3,4,3221,P,20,100,37.0,32.0,45.0
3,rich,310,3,5,3222,P,22,37,37.0,32.0,46.0
3,rich,310,3,6,3223,R,180,45,37.0,32.0,145.0
3,rich,310,3,7,3224,P,22,96,37.0,32.0,46.0
3,rich,310,3,9,3226,P,18,39,37.0,32.0,43.0
3,rich,310,3,11,3228,R,185,30,37.0,32.0,149.0
3,rich,310,3,12,3229,R,205,11,37.0,32.0,161.0
3,rich,310,3,13,3230,P,21,75,37.0,32.0,45.0
3,rich,310,3,14,3231,P,21,29,37.0,32.0,45.0
3,rich,310,3,15,3232,R,210,15,37.0,32.0,164.0
3,rich,310,3,16,3233,R,195,33,37.0,32.0,155.0
3,rich,310,3,17,3234,R,220,15,37.0,32.0,171.0
3,rich,310,3,18,3235,P,18,94,37.0,32.0,43.0
3,rich,310,3,19,3236,R,200,1,37.0,32.0,158.0
3,rich,310,3,20,3237,R,215,72,37.0,32.0,167.0
3,rich,310,3,22,3239,P,19,20,37.0,32.0,44.0
3,rich,316,1,0,3361,P,22,22,,,22.0
3,rich,316,1,1,3362,P,18,22,,,18.0
3,rich,316,1,2,3363,P,21,74,,,21.0
3,rich,316,1,3,3364,R,185,2,,,185.0
3,rich,316,1,4,3365,P,20,50,,,20.0
3,rich,316,1,5,3366,R,195,91,,,195.0
3,rich,316,1,6,3367,R,215,20,,,215.0
3,rich,316,1,7,3368,R,180,45,,,180.0
3,rich,316,1,8,3369,P,19,90,,,19.0
3,rich,316,1,9,3370,R,210,0,,,210.0
3,rich,316,1,10,3371,R,205,12,,,205.0
3,rich,316,1,11,3372,P,18,30,,,18.0
3,rich,316,1,12,3373,R,220,29,,,220.0
3,rich,316,1,13,3374,P,19,100,,,19.0
3,rich,316,1,14,3375,P,22,55,,,22.0
3,rich,316,1,15,3376,P,22,40,,,22.0
3,rich,316,1,16,3377,P,18,24,,,18.0
3,rich,316,1,17,3378,R,190,25,,,190.0
3,rich,316,1,18,3379,R,200,30,,,200.0
3,rich,316,1,19,3380,P,20,25,,,20.0
3,rich,316,1,20,3381,P,19,38,,,19.0
3,rich,316,1,21,3382,P,21,52,,,21.0
3,rich,316,1,22,3383,P,21,40,,,21.0
3,rich,316,1,23,3384,P,20,25,,,20.0
3,rich,316,2,0,3361,P,22,31,30.0,26.0,41.0
3,rich,316,2,1,3362,P,18,11,30.0,26.0,39.0
3,rich,316,2,2,3363,P,21,38,30.0,26.0,41.0
3,rich,316,2,3,3364,R,185,15,30.0,26.0,155.0
3,rich,316,2,5,3366,R,195,91,30.0,26.0,163.0
3,rich,316,2,6,3367,R,215,15,30.0,26.0,177.0
3,rich,316,2,7,3368,R,180,60,30.0,26.0,152.0
3,rich,316,2,8,3369,P,19,90,30.0,26.0,39.0
3,rich,316,2,9,3370,R,210,0,30.0,26.0,173.0
3,rich,316,2,10,3371,R,205,5,30.0,26.0,169.0
3,rich,316,2,11,3372,P,18,30,30.0,26.0,39.0
3,rich,316,2,12,3373,R,220,34,30.0,26.0,180.0
3,rich,316,2,13,3374,P,19,100,30.0,26.0,39.0
3,rich,316,2,14,3375,P,22,49,30.0,26.0,41.0
3,rich,316,2,16,3377,P,18,36,30.0,26.0,39.0
3,rich,316,2,17,3378,R,190,1,30.0,26.0,159.0
3,rich,316,2,18,3379,R,200,30,30.0,26.0,166.0
3,rich,316,2,19,3380,P,20,15,30.0,26.0,40.0
3,rich,316,2,21,3382,P,21,59,30.0,26.0,41.0
3,rich,316,2,23,3384,P,20,25,30.0,26.0,40.0
3,rich,316,3,0,3361,P,22,30,30.0,26.0,41.0
3,rich,316,3,2,3363,P,21,80,30.0,26.0,41.0
3,rich,316,3,3,3364,R,185,15,30.0,26.0,155.0
3,rich,316,3,5,3366,R,195,96,30.0,26.0,163.0
3,rich,316,3,7,3368,R,180,68,30.0,26.0,152.0
3,rich,316,3,8,3369,P,19,90,30.0,26.0,39.0
3,rich,316,3,9,3370,R,210,0,30.0,26.0,173.0
3,rich,316,3,10,3371,R,205,2,30.0,26.0,169.0
3,rich,316,3,11,3372,P,18,30,30.0,26.0,39.0
3,rich,316,3,12,3373,R,220,27,30.0,26.0,180.0
3,rich,316,3,13,3374,P,19,100,30.0,26.0,39.0
3,rich,316,3,14,3375,P,22,49,30.0,26.0,41.0
3,rich,316,3,16,3377,P,18,73,30.0,26.0,39.0
3,rich,316,3,17,3378,R,190,1,30.0,26.0,159.0
3,rich,316,3,18,3379,R,200,30,30.0,26.0,166.0
3,rich,316,3,19,3380,P,20,30,30.0,26.0,40.0
3,rich,316,3,21,3382,P,21,28,30.0,26.0,41.0
3,rich,316,3,23,3384,P,20,25,30.0,26.0,40.0
3,rich,322,1,0,3505,P,21,20,,,21.0
3,rich,322,1,1,3506,P,20,30,,,20.0
3,rich,322,1,2,3507,P,22,20,,,22.0
3,rich,322,1,3,3508,P,19,70,,,19.0
3,rich,322,1,4,3509,P,22,40,,,22.0
3,rich,322,1,5,3510,P,18,50,,,18.0
3,rich,322,1,6,3511,R,190,45,,,190.0
3,rich,322,1,7,3512,P,18,58,,,18.0
3,rich,322,1,8,3513,R,205,30,,,205.0
3,rich,322,1,9,3514,P,21,8,,,21.0
3,rich,322,1,10,3515,R,195,42,,,195.0
3,rich,322,1,11,3516,R,180,41,,,180.0
3,rich,322,1,12,3517,P,18,1,,,18.0
3,rich,322,1,13,3518,P,21,42,,,21.0
3,rich,322,1,14,3519,P,22,20,,,22.0
3,rich,322,1,15,3520,P,20,50,,,20.0
3,rich,322,1,16,3521,R,220,50,,,220.0
3,rich,322,1,17,3522,R,215,31,,,215.0
3,rich,322,1,18,3523,R,200,50,,,200.0
3,rich,322,1,19,3524,R,185,6,,,185.0
3,rich,322,1,20,3525,R,210,30,,,210.0
3,rich,322,1,21,3526,P,19,12,,,19.0
3,rich,322,1,22,3527,P,20,30,,,20.0
3,rich,322,1,23,3528,P,19,40,,,19.0
3,rich,322,2,0,3505,P,21,22,36.0,32.0,45.0
3,rich,322,2,1,3506,P,20,23,36.0,32.0,45.0
3,rich,322,2,2,3507,P,22,40,36.0,32.0,46.0
3,rich,322,2,3,3508,P,19,80,36.0,32.0,44.0
3,rich,322,2,4,3509,P,22,50,36.0,32.0,46.0
3,rich,322,2,5,3510,P,18,50,36.0,32.0,44.0
3,rich,322,2,6,3511,R,190,40,36.0,32.0,154.0
3,rich,322,2,7,3512,P,18,40,36.0,32.0,44.0
3,rich,322,2,8,3513,R,205,25,36.0,32.0,163.0
3,rich,322,2,9,3514,P,21,17,36.0,32.0,45.0
3,rich,322,2,10,3515,R,195,70,36.0,32.0,157.0
3,rich,322,2,11,3516,R,180,34,36.0,32.0,147.0
3,rich,322,2,13,3518,P,21,53,36.0,32.0,45.0
3,rich,322,2,14,3519,P,22,20,36.0,32.0,46.0
3,rich,322,2,15,3520,P,20,70,36.0,32.0,45.0
3,rich,322,2,16,3521,R,220,68,36.0,32.0,173.0
3,rich,322,2,18,3523,R,200,30,36.0,32.0,160.0
3,rich,322,2,19,3524,R,185,9,36.0,32.0,150.0
3,rich,322,2,21,3526,P,19,50,36.0,32.0,44.0
3,rich,322,2,22,3527,P,20,36,36.0,32.0,45.0
3,rich,322,2,23,3528,P,19,40,36.0,32.0,44.0
3,rich,322,3,0,3505,P,21,19,40.0,35.0,48.0
3,rich,322,3,1,3506,P,20,33,40.0,35.0,47.0
3,rich,322,3,2,3507,P,22,40,40.0,35.0,48.0
3,rich,322,3,3,3508,P,19,90,40.0,35.0,46.0
3,rich,322,3,4,3509,P,22,66,40.0,35.0,48.0
3,rich,322,3,5,3510,P,18,100,40.0,35.0,46.0
3,rich,322,3,6,3511,R,190,45,40.0,35.0,149.0
3,rich,322,3,7,3512,P,18,40,40.0,35.0,46.0
3,rich,322,3,8,3513,R,205,30,40.0,35.0,158.0
3,rich,322,3,9,3514,P,21,35,40.0,35.0,48.0
3,rich,322,3,10,3515,R,195,28,40.0,35.0,152.0
3,rich,322,3,11,3516,R,180,30,40.0,35.0,143.0
3,rich,322,3,13,3518,P,21,72,40.0,35.0,48.0
3,rich,322,3,14,3519,P,22,15,40.0,35.0,48.0
3,rich,322,3,15,3520,P,20,85,40.0,35.0,47.0
3,rich,322,3,16,3521,R,220,42,40.0,35.0,167.0
3,rich,322,3,18,3523,R,200,46,40.0,35.0,155.0
3,rich,322,3,19,3524,R,185,10,40.0,35.0,146.0
3,rich,322,3,21,3526,P,19,65,40.0,35.0,46.0
3,rich,322,3,22,3527,P,20,45,40.0,35.0,47.0
3,rich,322,3,23,3528,P,19,44,40.0,35.0,46.0
3,poor,303,1,0,3049,P,18,20,,,18.0
3,poor,303,1,1,3050,R,205,90,,,205.0
3,poor,303,1,2,3051,P,19,0,,,19.0
3,poor,303,1,3,3052,P,19,14,,,19.0
3,poor,303,1,4,3053,P,21,15,,,21.0
3,poor,303,1,5,3054,P,20,66,,,20.0
3,poor,303,1,6,3055,P,18,24,,,18.0
3,poor,303,1,7,3056,R,180,50,,,180.0
3,poor,303,1,8,3057,R,190,30,,,190.0
3,poor,303,1,9,3058,R,210,15,,,210.0
3,poor,303,1,10,3059,R,220,0,,,220.0
3,poor,303,1,11,3060,R,195,45,,,195.0
3,poor,303,1,12,3061,P,21,100,,,21.0
3,poor,303,1,13,3062,P,20,10,,,20.0
3,poor,303,1,14,3063,P,22,53,,,22.0
3,poor,303,1,15,3064,P,18,100,,,18.0
3,poor,303,1,16,3065,P,22,50,,,22.0
3,poor,303,1,17,3066,P,19,48,,,19.0
3,poor,303,1,18,3067,P,21,20,,,21.0
3,poor,303,1,19,3068,R,185,50,,,185.0
3,poor,303,1,20,3069,P,20,23,,,20.0
3,poor,303,1,21,3070,P,22,30,,,22.0
3,poor,303,1,22,3071,R,215,100,,,215.0
3,poor,303,1,23,3072,R,200,60,,,200.0
3,poor,303,2,1,3050,R,205,80,38.0,33.0,160.0
3,poor,303,2,2,3051,P,19,0,38.0,33.0,45.0
